EMPLOYER,JOB TITLE,BASE SALARY,LOCATION,SUBMIT DATE,START DATE
ITAMERICA INC,CLOUD INFRASTRUCTURE AUTOMATION ENGINEE,"94,806","RALEIGH, NC",01/21/2022,01/21/2022
ITCAPS LLC,CLOUD INFRASTRUCTURE ENGINEER,"102,000","PARLIN, NJ",06/02/2022,10/01/2022
VERIDIC SOLUTIONS LLC,CLOUD INFRASTRUCTURE ENGINEER,"70,000","PERRYSBURG, OH",04/09/2022,04/18/2022
ARVIN ACME TECHNOLOGIES INC,CLOUD INFRASTRUCTURE ENGINEER,"80,000","TYNGSBOROUGH, MA",05/11/2022,10/01/2022
GENESYS CLOUD SERVICES INC,CLOUD INFRASTRUCTURE ENGINEER,"90,397","SCHAUMBURG, IL",02/18/2022,02/21/2022
AVANI SYSTEMS INC,CLOUD INFRASTRUCTURE ENGINEER,"93,000","HOUSTON, TX",06/14/2022,10/01/2022
SAPPHIRE SOFTWARE SOLUTIONS INC,CLOUD INFRASTRUCTURE ENGINEER,"95,000","IRVING, TX",03/07/2022,03/14/2022
SAPPHIRE SOFTWARE SOLUTIONS INC,CLOUD INFRASTRUCTURE ENGINEER,"95,000","TEMPLE TERRACE, FL",02/07/2022,02/14/2022
SAPPHIRE SOFTWARE SOLUTIONS INC,CLOUD INFRASTRUCTURE ENGINEER,"95,000","MCKINNEY, TX",05/18/2022,10/01/2022
OMNIPROPHIS CORPORATION,CLOUD INFRASTRUCTURE ENGINEER,"95,749","SCITUATE, MA",02/28/2022,08/24/2022
INDEED INC,CLOUD INFRASTRUCTURE ENGINEER,"98,904","PLANO, TX",10/03/2022,02/18/2023
HOMEGENIUS REAL ESTATE LLC,CLOUD INFRASTRUCTURE ENGINEER,"114,234","PLANO, TX",06/29/2022,07/25/2022
RESOLVE TECH SOLUTIONS LLC,CLOUD INFRASTRUCTURE ENGINEER,"115,000","ADDISON, TX",10/28/2022,12/01/2022
QUALYS INC,CLOUD INFRASTRUCTURE ENGINEER,"115,000","FOSTER CITY, CA",04/22/2022,05/02/2022
INDEED INC,CLOUD INFRASTRUCTURE ENGINEER,"118,000","AUSTIN, TX",03/28/2022,09/12/2022
MCKINSEY & COMPANY INC UNITED STATES,CLOUD INFRASTRUCTURE ENGINEER,"120,000","ATLANTA, GA",04/12/2022,05/06/2022
CIRCULO INC,CLOUD INFRASTRUCTURE ENGINEER,"120,000","COLUMBUS, OH",01/12/2022,01/24/2022
QUALYS INC,CLOUD INFRASTRUCTURE ENGINEER,"120,000","FOSTER CITY, CA",01/19/2022,02/01/2022
QUALYS INC,CLOUD INFRASTRUCTURE ENGINEER,"121,763","FOSTER CITY, CA",01/19/2022,02/01/2022
QUALYS INC,CLOUD INFRASTRUCTURE ENGINEER,"125,000","FOSTER CITY, CA",03/04/2022,03/14/2022
HEALTHEDGE SOFTWARE INC,CLOUD INFRASTRUCTURE ENGINEER,"130,000","BURLINGTON, MA",04/09/2022,04/18/2022
TRUVETA INC,CLOUD INFRASTRUCTURE ENGINEER,"130,000","BELLEVUE, WA",09/28/2022,11/07/2022
SALESFORCECOM INC,CLOUD INFRASTRUCTURE ENGINEER,"150,000","INDIANAPOLIS, IN",01/11/2022,02/21/2022
LUCID HOLDINGS INC,CLOUD INFRASTRUCTURE ENGINEER,"183,310","ANTIOCH, CA",12/07/2022,01/01/2023
APPLE INC,CLOUD INFRASTRUCTURE ENGINEER,"205,000","SEATTLE, WA",08/11/2022,08/29/2022
BREAKTHROUGHFUEL LLC,CLOUD INFRASTRUCTURE ENGINEER I,"74,610","GREEN BAY, WI",11/16/2022,11/28/2022
INDEED INC,CLOUD INFRASTRUCTURE ENGINEER II,"98,000","AUSTIN, TX",12/07/2022,05/15/2023
TOTAL SYSTEM SERVICES LLC,CLOUD INFRASTRUCTURE ENGINEER SRE JAVA,"111,000","ALPHARETTA, GA",10/03/2022,10/03/2022
SADA SYSTEMS INC,"CLOUD INFRASTRUCTURE ENGINEER, DATABASE","155,000","TORRANCE, CA",05/31/2022,07/11/2022
INDEED INC,CLOUD INFRASTRUCTURE NETWORK ENGINEER,"118,000","AUSTIN, TX",04/11/2022,09/02/2022
KARWELL TECHNOLOGIIES INC,CLOUD INFRASTRUCTURE SERVICES,"115,500","ALPHARETTA, GA",05/05/2022,05/24/2022
MICROINFO INC,CLOUD INFRASTRUCTURE SERVICES LEAD,"95,100","NEW YORK, NY",07/20/2022,07/25/2022
INTERNATIONAL BUSINESS MACHINES CORPORA,CLOUD INFRASTRUCTURE SOFTWARE DEVELOPER,"90,750","AUSTIN, TX",02/25/2022,03/11/2022
CELONA INC,CLOUD INFRASTRUCTURE SOFTWARE ENGINEER,"175,000","CUPERTINO, CA",05/10/2022,05/23/2022
EMCUBE TECHNOLOGIES INC,CLOUD INFRASTRUCTURE SPECIALIST,"86,000","CHARLOTTE, NC",06/09/2022,10/01/2022
NOKIA OF AMERICA CORPORATION,CLOUD INFRASTRUCTURE SRE,"125,000","DALLAS, TX",05/09/2022,10/01/2022
NITYOSOFT INCORPORATED,CLOUD INFRASTRUCTURE SUPPORT TECHNICIAN,"101,109","BENTONVILLE, AR",09/19/2022,11/18/2022
FEDERAL NATIONAL MORTGAGE ASSOCIATION,CLOUD INFRASTRUCTURE-TECHNOLOGY ENGINEE,"170,000","RESTON, VA",09/13/2022,09/26/2022
FEDERAL NATIONAL MORTGAGE ASSOCIATION,CLOUD INFRASTRUCTURE-TECHNOLOGY ENGINEE,"155,000","PLANO, TX",10/18/2022,11/07/2022
FEDERAL NATIONAL MORTGAGE ASSOCIATION,CLOUD INFRASTRUCTURE-TECHNOLOGY ENGINEE,"150,000","PLANO, TX",08/04/2022,08/15/2022
FEDERAL NATIONAL MORTGAGE ASSOCIATION,CLOUD INFRASTRUCTURE-TECHNOLOGY ENGINEE,"150,000","RESTON, VA",06/13/2022,07/05/2022
ARVIN ACME TECHNOLOGIES INC,CLOUD INFRAUSTRUCTURE,"78,000","TYNGSBOROUGH, MA",05/20/2022,10/01/2022
ZAYO GROUP LLC,CLOUD INSTALL TECHNICIAN III,"78,707","BOULDER, CO",10/16/2022,11/01/2022
ZAYO GROUP LLC,CLOUD INSTALL TECHNICIAN III,"82,500","BOULDER, CO",05/24/2022,08/01/2022
ZAYO GROUP LLC,CLOUD INSTALL TECHNICIAN III,"82,500","BOULDER, CO",05/24/2022,08/01/2022
HCL GLOBAL SYSTEMS INC,CLOUD INTEGRATION ARCHITECT,"134,120","MOUNTAIN HOUSE, CA",05/05/2022,05/05/2022
NEO TECH SOLUTIONS INC,CLOUD INTEGRATION DEVELOPER,"102,500","SOUTH PLAINFIELD, NJ",04/24/2022,10/01/2022
AIRBNB INC,CLOUD INTEGRATION ENGINEER,"220,000","SAN FRANCISCO, CA",07/08/2022,08/01/2022
ZOETIS INC,CLOUD INTEGRATION ENGINEER - BUSINESS A,"152,928","PARSIPANNY, NJ",09/21/2022,03/14/2023
VKORE SOLUTIONS LLC,CLOUD INTEGRATION ENGINEER.,"91,000","AUSTIN, TX",05/11/2022,10/01/2022
ROBINHOOD MARKETS INC,CLOUD INTEGRATIONS ENGINEER,"155,000","DENVER, CO",02/17/2022,04/11/2022
NPO USA INC,CLOUD IT ARCHITECT,"140,000","CHICAGO, IL",06/07/2022,06/15/2022
NPO USA INC,CLOUD IT ARCHITECT,"140,000","CHICAGO, IL",06/07/2022,06/15/2022
ALLPRO CONSULTING LLC,CLOUD JAVA DEVELOPER,"92,690","KATY, TX",05/27/2022,10/01/2022
INTELLISOFT SYSTEMS LLC,CLOUD MICROSERVICES,"87,500","SMYRNA, GA",01/08/2022,01/08/2022
ZENSOFT LLC,CLOUD MIDDLEWARE ENGINEER,"87,500","CUMMING, GA",05/23/2022,10/01/2022
INTERNATIONAL BUSINESS MACHINES CORPORA,CLOUD MIGRATION ARCHITECT,"84,261","BLOOMINGTON, IL",07/20/2022,07/26/2022
AEGIS COMPANY,CLOUD MIGRATIONS ENGINEER APPLICATIONS,"80,163","TROY, MI",06/16/2022,10/01/2022
AEGIS COMPANY,CLOUD MIGRATIONS ENGINEER APPLICATIONS,"119,350","REDMOND, WA",06/16/2022,10/01/2022
AEGIS COMPANY,CLOUD MIGRATIONS ENGINEER APPLICATIONS,"119,350","REDMOND, WA",06/18/2022,10/01/2022
TOYOTA MOTOR NORTH AMERICA (TMNA),CLOUD MOBILE DEVELOPMENT LEAD-VEHICLE C,"191,400","PLANO, TX",10/11/2022,10/20/2022
TOYOTA MOTOR NORTH AMERICA (TMNA),CLOUD MOBILE DEVELOPMENT LEAD-VEHICLE C,"191,400","PLANO, TX",10/10/2022,11/07/2022
KYNDRYL,CLOUD NATIVE APPLICATION ARCHITECTURE L,"143,187","ALDIE, VA",08/26/2022,09/12/2022
MCKINSEY & COMPANY INC UNITED STATES,CLOUD NATIVE STAFF ENGINEER,"190,000","ATLANTA, GA",02/25/2022,04/08/2022
BER-IT INC,CLOUD NETWORK & CYBER SECURITY ARCHITEC,"88,982","DOWNERS GROVE, IL",06/17/2022,10/01/2022
APPLIED MATERIALS INC,CLOUD NETWORK & SECURITY ARCHITECT INFO,"160,000","SUN PRAIRIE, WI",07/21/2022,08/03/2022
SRI INFOTECH INC,CLOUD NETWORK ADMINISTRATOR,"87,464","SCOTTSDALE, AZ",02/28/2022,03/08/2022
HINDSIGHT SOFTWARE SOLUTIONS INC,CLOUD NETWORK ENGINEER,"72,966","FRISCO, TX",12/08/2022,12/12/2022
STARK & WAYNE LLC,CLOUD NETWORK ENGINEER,"75,000","BUFFALO, NY",04/27/2022,10/01/2022
MICROSTRATEGY INC,CLOUD NETWORK ENGINEER,"90,000","TYSONS CORNER, VA",04/08/2022,10/01/2022
MICROSTRATEGY INC,CLOUD NETWORK ENGINEER,"90,000","TYSONS CORNER, VA",05/09/2022,10/01/2022
MICROSOFT CORPORATION,CLOUD NETWORK ENGINEER,"109,400","JOHNS CREEK, GA",02/25/2022,08/24/2022
MICROSOFT CORPORATION,CLOUD NETWORK ENGINEER,"110,000","CHARLOTTE, NC",02/25/2022,03/03/2022
MICROSOFT CORPORATION,CLOUD NETWORK ENGINEER,"110,000","CHARLOTTE, NC",03/02/2022,03/08/2022
MICROSOFT CORPORATION,CLOUD NETWORK ENGINEER,"110,000","CHARLOTTE, NC",03/03/2022,03/10/2022
MICROSOFT CORPORATION,CLOUD NETWORK ENGINEER,"112,000","ATLANTA, GA",04/14/2022,04/20/2022
CISCO SYSTEMS INC,CLOUD NETWORK ENGINEER,"113,339","MORRISVILLE, NC",01/07/2022,01/24/2022
AVERON SOLUTIONS INC,CLOUD NETWORK ENGINEER,"116,500","WOODSTOCK, GA",02/17/2022,03/07/2022
MITEL (DELAWARE) INC,CLOUD NETWORK ENGINEER,"120,000","IRVINE, CA",01/05/2022,03/16/2022
MITEL (DELAWARE) INC,CLOUD NETWORK ENGINEER,"121,980","IRVINE, CA",08/29/2022,09/21/2022
MOUSER ELECTRONICS INC,CLOUD NETWORK ENGINEER,"127,000","MANSFIELD, TX",02/27/2022,03/28/2022
MICROSOFT CORPORATION,CLOUD NETWORK ENGINEER,"128,000","BEAVERTON, OR",06/22/2022,06/28/2022
MICROSOFT CORPORATION,CLOUD NETWORK ENGINEER,"128,500","DALLAS, TX",07/29/2022,08/04/2022
MICROSOFT CORPORATION,CLOUD NETWORK ENGINEER,"130,000","DALLAS, TX",10/11/2022,10/17/2022
MICROSOFT CORPORATION,CLOUD NETWORK ENGINEER,"132,195","REDMOND, WA",06/09/2022,12/08/2022
MICROSOFT CORPORATION,CLOUD NETWORK ENGINEER,"132,195","REDMOND, WA",06/23/2022,12/22/2022
MICROSOFT CORPORATION,CLOUD NETWORK ENGINEER,"136,000","ATLANTA, GA",01/27/2022,02/03/2022
MICROSOFT CORPORATION,CLOUD NETWORK ENGINEER,"136,000","SAN JOSE, CA",01/28/2022,02/04/2022
MICROSOFT CORPORATION,CLOUD NETWORK ENGINEER,"142,100","NEWARK, CA",08/17/2022,02/02/2023
MICROSOFT CORPORATION,CLOUD NETWORK ENGINEER,"144,610","REDMOND, WA",07/07/2022,01/06/2023
MICROSOFT CORPORATION,CLOUD NETWORK ENGINEER,"145,000","SAN JOSE, CA",03/22/2022,03/28/2022
NIKE INC,CLOUD NETWORK ENGINEER,"145,000","BEAVERTON, OR",09/29/2022,10/11/2022
MICROSOFT CORPORATION,CLOUD NETWORK ENGINEER,"153,200","REDMOND, WA",12/14/2022,06/15/2023
MICROSOFT CORPORATION,CLOUD NETWORK ENGINEER,"153,670","REDMOND, WA",02/10/2022,08/07/2022
MICROSOFT CORPORATION,CLOUD NETWORK ENGINEER,"158,000","ANAHEIM, CA",04/13/2022,04/20/2022
MICROSOFT CORPORATION,CLOUD NETWORK ENGINEER,"160,478","REDMOND, WA",11/29/2022,12/05/2022
MICROSOFT CORPORATION,CLOUD NETWORK ENGINEER,"160,478","MONROE, WA",12/01/2022,12/08/2022
MICROSOFT CORPORATION,CLOUD NETWORK ENGINEER,"160,478","MONROE, WA",11/18/2022,05/20/2023
MICROSOFT CORPORATION,CLOUD NETWORK ENGINEER,"160,478","REDMOND, WA",11/08/2022,05/10/2023
MICROSOFT CORPORATION,CLOUD NETWORK ENGINEER,"164,000","ATLANTA, GA",04/06/2022,04/12/2022
MICROSOFT CORPORATION,CLOUD NETWORK ENGINEER,"164,144","REDMOND, WA",07/12/2022,12/20/2022
MICROSOFT CORPORATION,CLOUD NETWORK ENGINEER,"164,144","REDMOND, WA",05/18/2022,11/16/2022
MICROSOFT CORPORATION,CLOUD NETWORK ENGINEER,"169,910","NEWARK, CA",09/30/2022,10/08/2022
MICROSOFT CORPORATION,CLOUD NETWORK ENGINEER,"170,000","SAN JOSE, CA",04/04/2022,04/11/2022
MICROSOFT CORPORATION,CLOUD NETWORK ENGINEER,"170,000","SAN JOSE, CA",04/06/2022,04/15/2022
MICROSOFT CORPORATION,CLOUD NETWORK ENGINEER,"170,737","REDMOND, WA",11/17/2022,04/04/2023
MICROSOFT CORPORATION,CLOUD NETWORK ENGINEER,"170,737","REDMOND, WA",09/02/2022,03/04/2023
MICROSOFT CORPORATION,CLOUD NETWORK ENGINEER,"174,550","REDMOND, WA",12/09/2022,06/10/2023
MICROSOFT CORPORATION,CLOUD NETWORK ENGINEER,"174,550","REDMOND, WA",11/29/2022,05/31/2023
MICROSOFT CORPORATION,CLOUD NETWORK ENGINEER,"175,938","REDMOND, WA",11/29/2022,05/31/2023
MICROSOFT CORPORATION,CLOUD NETWORK ENGINEER,"178,950","MOUNTAIN VIEW, CA",11/10/2022,05/12/2023
MICROSOFT CORPORATION,CLOUD NETWORK ENGINEER,"178,950","MOUNTAIN VIEW, CA",12/15/2022,06/16/2023
MICROSOFT CORPORATION,CLOUD NETWORK ENGINEER,"179,117","REDMOND, WA",05/19/2022,11/15/2022
MICROSOFT CORPORATION,CLOUD NETWORK ENGINEER,"189,989","REDMOND, WA",12/07/2022,06/08/2023
MICROSOFT CORPORATION,CLOUD NETWORK ENGINEER,"189,989","REDMOND, WA",12/14/2022,06/15/2023
MICROSOFT CORPORATION,CLOUD NETWORK ENGINEER,"192,219","REDMOND, WA",07/22/2022,01/20/2023
MICROSOFT CORPORATION,CLOUD NETWORK ENGINEER,"192,219","SAMMAMISH, WA",08/19/2022,02/08/2023
MICROSOFT CORPORATION,CLOUD NETWORK ENGINEER,"192,336","REDMOND, WA",11/30/2022,12/06/2022
MICROSOFT CORPORATION,CLOUD NETWORK ENGINEER,"192,336","REDMOND, WA",11/21/2022,05/08/2023
MICROSOFT CORPORATION,CLOUD NETWORK ENGINEER,"192,336","REDMOND, WA",12/02/2022,12/09/2022
MICROSOFT CORPORATION,CLOUD NETWORK ENGINEER,"192,336","REDMOND, WA",10/05/2022,04/06/2023
MICROSOFT CORPORATION,CLOUD NETWORK ENGINEER,"197,685","REDMOND, WA",09/05/2022,01/31/2023
MICROSOFT CORPORATION,CLOUD NETWORK ENGINEER,"197,685","REDMOND, WA",09/12/2022,03/14/2023
MICROSOFT CORPORATION,CLOUD NETWORK ENGINEER,"197,685","REDMOND, WA",09/16/2022,01/31/2023
MICROSOFT CORPORATION,CLOUD NETWORK ENGINEER,"197,685","REDMOND, WA",09/19/2022,01/31/2023
MICROSOFT CORPORATION,CLOUD NETWORK ENGINEER,"198,212","REDMOND, WA",02/16/2022,08/12/2022
MICROSOFT CORPORATION,CLOUD NETWORK ENGINEER,"202,199","BOTHELL, WA",03/15/2022,09/10/2022
MICROSOFT CORPORATION,CLOUD NETWORK ENGINEER,"202,199","REDMOND, WA",03/25/2022,03/31/2022
MICROSOFT CORPORATION,CLOUD NETWORK ENGINEER,"208,123","REDMOND, WA",03/02/2022,03/08/2022
MICROSOFT CORPORATION,CLOUD NETWORK ENGINEER,"215,957","REDMOND, WA",10/14/2022,04/15/2023
MICROSOFT CORPORATION,CLOUD NETWORK ENGINEER,"215,957","REDMOND, WA",10/28/2022,04/29/2023
NETSKOPE INC,CLOUD NETWORK SECURITY ENGINEER II,"110,046","SANTA CLARA, CA",01/05/2022,05/25/2022
NEXTGEN INNOVATION LABS LLC,CLOUD NETWORK SECURITY LEAD,"125,000","LITTLETON, CO",11/17/2022,11/17/2022
NEXTGEN INNOVATION LABS LLC,CLOUD NETWORK SECURITY LEAD,"125,000","FRISCO, TX",10/25/2022,10/25/2022
VMWARE INC,CLOUD NETWORKING AND SECURITY TECHNOLOG,"312,110","PALO ALTO, CA",09/02/2022,11/14/2022
AVIATRIX SYSTEMS INC,CLOUD NETWORKING ENGINEER,"128,315","DALLAS, TX",01/14/2022,01/24/2022
BYTEDANCE INC,CLOUD NETWORKING ENGINEER,"405,000","MOUNTAIN VIEW, CA",11/04/2022,11/10/2022
BYTEDANCE INC,CLOUD NETWORKING SOFTWARE ENGINEER,"270,000","BELLEVUE, WA",03/21/2022,05/09/2022
TREND MICRO INC,CLOUD ONE CUSTOMER SERVICE ENGINEER,"72,000","GREENWOOD, IN",02/24/2022,08/18/2022
ITTSTAR CONSULTING LLC,CLOUD OPERATIONAL ENGINEER,"70,000","ALPHARETTA, GA",06/16/2022,10/01/2022
CLOUD NINE TEK LLC,CLOUD OPERATIONS ENGINEER,"82,540","CHARLOTTE, NC",05/31/2022,10/01/2022
CLOUD NINE TEK LLC,CLOUD OPERATIONS ENGINEER,"91,160","MINNETONKA, MN",05/31/2022,10/01/2022
SLIGO SOFTWARE SOLUTIONS INC,CLOUD OPERATIONS ENGINEER,"75,500","ENGLEWOOD, CO",05/18/2022,10/01/2022
OAK TECHNOLOGIES INC,CLOUD OPERATIONS ENGINEER,"78,000","WAYNE, PA",06/07/2022,10/01/2022
ZENSOFT LLC,CLOUD OPERATIONS ENGINEER,"87,500","CUMMING, GA",05/23/2022,10/01/2022
KEYMOUZ TECHNOLOGIES INC,CLOUD OPERATIONS ENGINEER,"94,037","PLANO, TX",04/18/2022,04/25/2022
GUIDEWIRE SOFTWARE INC,CLOUD OPERATIONS ENGINEER,"105,040","ALPHARETTA, GA",02/11/2022,02/15/2022
BRILLIUS TECHNOLOGIES INC,CLOUD OPERATIONS ENGINEER,"108,181","CAMBRIDGE, MA",08/05/2022,09/18/2022
HIGHMARK HEALTH,CLOUD OPERATIONS ENGINEER,"110,000","FRISCO, TX",10/28/2022,11/04/2022
HM HEALTH SOLUTIONS INC,CLOUD OPERATIONS ENGINEER,"110,000","DALLAS, TX",01/18/2022,02/14/2022
HM HEALTH SOLUTIONS INC,CLOUD OPERATIONS ENGINEER,"115,000","BALTIMORE, MD",06/02/2022,06/27/2022
HIGHMARK HEALTH,CLOUD OPERATIONS ENGINEER,"120,426","CLARENCE, NY",06/30/2022,07/17/2022
C3AI INC,CLOUD OPERATIONS ENGINEER,"126,000","REDWOOD CITY, CA",04/02/2022,10/01/2022
C3AI INC,CLOUD OPERATIONS ENGINEER,"126,000","REDWOOD CITY, CA",04/22/2022,10/01/2022
NUTANIX INC,CLOUD OPERATIONS ENGINEER,"126,072","SAN JOSE, CA",01/06/2022,01/24/2022
C3AI INC,CLOUD OPERATIONS ENGINEER,"130,000","REDWOOD CITY, CA",05/25/2022,10/01/2022
ZOOM VIDEO COMMUNICATIONS INC,CLOUD OPERATIONS ENGINEER,"130,894","SAN JOSE, CA",04/11/2022,06/17/2022
ZSCALER INC,CLOUD OPERATIONS ENGINEER,"130,894","SAN JOSE, CA",01/07/2022,02/01/2022
I2 INFOTECH LLC,CLOUD OPERATIONS ENGINEER - APPLICATION,"95,000","DALLAS, TX",05/30/2022,10/01/2022
POWERSCHOOL GROUP LLC,CLOUD OPERATIONS ENGINEER 2,"108,150","APEX, NC",10/05/2022,10/12/2022
UNITED NATURAL FOODS INC,CLOUD OPERATIONS ENGINEER SR.,"130,000","CUMBERLAND, RI",11/18/2022,12/12/2022
ECLOUD LABS INC,CLOUD OPERATIONS SME,"96,054","FARMINGTON, CT",10/25/2022,12/30/2022
G-CORE USA INC,CLOUD OPERATIONS TEAM LEADER MANAGER,"6,873","MANASSAS, VA",06/21/2022,10/01/2022
BITS AND BINARIES INC,CLOUD OPS ADMINISTRATION ASSOCIATE MANA,"76,856","VERNON HILLS, IL",06/07/2022,10/01/2022
H LEE MOFFITT CANCER CENTER & RESEARCH,CLOUD OPS ANALYST,"83,491","TAMPA, FL",02/10/2022,03/20/2022
BITS AND BINARIES INC,CLOUD OPS ASSOCIATE MANAGER,"76,856","VERNON HILLS, IL",06/07/2022,10/01/2022
ONETRUST LLC,CLOUD OPS ENGINEER,"90,000","SANDY SPRINGS, GA",05/12/2022,09/07/2022
CITRIX SYSTEMS INC,CLOUD OPS ENGINEER,"100,000","AUSTIN, TX",07/19/2022,08/15/2022
PIONEER CONSULTING SERVICES LLC,CLOUD OPS ENGINEER,"110,000","NEW YORK, NY",08/19/2022,08/19/2022
TIBCO SOFTWARE INC,CLOUD OPS ENGINEER,"120,000","FORT LAUDERDALE, FL",12/07/2022,12/13/2022
PHILIPS HEALTHCARE INFORMATICS INC,CLOUD OPS ENGINEER,"139,922","CAMBRIDGE, MA",05/02/2022,07/21/2022
ACTIVEHOURS INC,CLOUD OPS ENGINEER,"157,477","PALO ALTO, CA",04/13/2022,04/25/2022
GOOGLE LLC,CLOUD PARTNER ENGINEER,"153,000","SEATTLE, WA",02/21/2022,08/12/2022
SIERRA-CEDAR LLC,CLOUD PAYROLL LEAD,"185,000","SUGAR LAND, TX",09/29/2022,11/07/2022
JOHNSON CONTROLS INC,CLOUD PLATFORM ARCHITECT,"117,686","MILWAUKEE, WI",03/01/2022,07/12/2022
ABBVIE INC,CLOUD PLATFORM DATA OPS LEAD,"150,000","METTAWA, IL",06/16/2022,06/27/2022
WORLD FUEL SERVICES CORPORATION,CLOUD PLATFORM DEVELOPER II,"131,250","MIAMI, FL",06/15/2022,12/07/2022
CLOUDZENIX LLC,CLOUD PLATFORM DEVOPS ENGINEER PCF,"94,037","IRVING, TX",06/16/2022,10/01/2022
SEALED AIR CORPORATION,CLOUD PLATFORM ENGINEER,"95,326","CHARLOTTE, NC",12/12/2022,06/01/2023
TERADATA OPERATIONS INC,CLOUD PLATFORM ENGINEER,"103,126","IRVING, TX",04/19/2022,10/01/2022
SEALED AIR CORPORATION,CLOUD PLATFORM ENGINEER,"105,570","CHARLOTTE, NC",07/15/2022,01/13/2023
TAKEDA PHARMACEUTICALS USA INC,CLOUD PLATFORM ENGINEER,"115,000","LEXINGTON, MA",07/15/2022,09/12/2022
SAFRAN CABIN INC,CLOUD PLATFORM ENGINEER,"116,962","HUNTINGTON BEACH, CA",05/26/2022,05/30/2022
BUTTERFLY NETWORK INC,CLOUD PLATFORM ENGINEER,"120,000","ALPHARETTA, GA",01/04/2022,01/17/2022
TEMENOS USA INC,CLOUD PLATFORM ENGINEER,"125,000","MALVERN, PA",08/10/2022,08/18/2022
JOHN HANCOCK LIFE INSURANCE COMPANY (US,CLOUD PLATFORM ENGINEER,"125,454","ALPHARETTA, GA",07/15/2022,10/01/2022
STATE STREET BANK AND TRUST COMPANY,CLOUD PLATFORM ENGINEER,"128,315","AUBREY, TX",01/10/2022,01/31/2022
CARNIVAL CORPORATION,CLOUD PLATFORM ENGINEER,"128,315","FRISCO, TX",05/26/2022,06/06/2022
MCKESSON CORPORATION,CLOUD PLATFORM ENGINEER,"128,668","ATLANTA, GA",09/16/2022,02/13/2023
WORLD FUEL SERVICES CORPORATION,CLOUD PLATFORM ENGINEER,"130,000","MIAMI, FL",03/04/2022,03/28/2022
STATE STREET BANK AND TRUST COMPANY,CLOUD PLATFORM ENGINEER,"139,922","BRAINTREE, MA",01/06/2022,06/03/2022
WORLD FUEL SERVICES CORPORATION,CLOUD PLATFORM ENGINEER,"140,000","MIAMI, FL",06/09/2022,06/14/2022
CHOICE HOTELS INTERNATIONAL SERVICES CO,CLOUD PLATFORM ENGINEER II,"96,992","SCOTTSDALE, AZ",08/16/2022,08/29/2022
CHOICE HOTELS INTERNATIONAL SERVICES CO,CLOUD PLATFORM ENGINEER III,"111,542","SCOTTSDALE, AZ",09/19/2022,01/27/2023
AMERICAN FAMILY MUTUAL INSURANCE COMPAN,CLOUD PLATFORM ENGINEER III,"126,357","MADISON, WI",05/16/2022,05/26/2022
CROWN CASTLE USA INC,CLOUD PLATFORM ENGINEER III,"140,000","HOUSTON, TX",11/30/2022,01/16/2023
AMERICAN FAMILY CONNECT PROPERTY AND CA,CLOUD PLATFORM ENGINEER III,"145,000","MADISON, WI",10/21/2022,11/04/2022
AMERICAN FAMILY MUTUAL INSURANCE COMPAN,CLOUD PLATFORM ENGINEER III,"145,000","OVERLAND PARK, KS",04/25/2022,05/05/2022
PACIFIC GAS AND ELECTRIC COMPANY,"CLOUD PLATFORM ENGINEER, EXPERT","155,800","FREMONT, CA",01/06/2022,01/10/2022
ADOBE INC,CLOUD PLATFORM SRE,"114,067","AURORA, IL",08/12/2022,08/24/2022
ADOBE INC,CLOUD PLATFORM SRE,"141,378","SAN JOSE, CA",10/24/2022,11/04/2022
CLOUDZENIX LLC,CLOUD PLATFORMS TECHNICAL SERVICES MANA,"111,176","IRVING, TX",06/16/2022,10/01/2022
ALTERYX INC,"CLOUD PRACTICE LEAD, NORTH AMERICAN PRO","205,000","FRISCO, TX",07/18/2022,07/25/2022
PARADIGM TECHNOLOGY CONSULTING LLC,CLOUD PRACTICE LEADER,"270,000","AUSTIN, TX",08/25/2022,09/12/2022
PARADIGM TECHNOLOGY CONSULTING LLC,CLOUD PRACTICE LEADER,"270,000","SCOTTSDALE, AZ",08/26/2022,09/12/2022
DOLBY LABORATORIES INC,CLOUD PROCESSING ENGINEER,"149,996","SAN FRANCISCO, CA",03/22/2022,07/26/2022
DOLBY LABORATORIES INC,CLOUD PROCESSING ENGINEER,"149,996","SAN FRANCISCO, CA",02/28/2022,07/27/2022
EBSCO PUBLISHING,CLOUD PRODUCT MANAGER,"165,000","IPSWICH, MA",02/04/2022,02/28/2022
MICROSTRATEGY SERVICES CORPORATION,CLOUD PRODUCT SPECIALIST,"102,107","TYSONS CORNER, VA",03/25/2022,04/04/2022
GOOGLE LLC,CLOUD PROGRAM MANAGER,"192,000","ADDISON, TX",02/11/2022,02/21/2022
ASCENDING LLC,CLOUD PROJECT MANAGER,"100,000","FAIRFAX, VA",03/02/2022,03/14/2022
HANU SOFTWARE SOLUTIONS INC,CLOUD PROJECT MANAGER,"95,000","PRINCETON, NJ",06/15/2022,10/01/2022
THE HUNTINGTON NATIONAL BANK,CLOUD QA TESTING ANALYST LEAD SENIOR,"108,826","COLUMBUS, OH",02/25/2022,03/28/2022
IBM CORPORATION,CLOUD QUALITY ENGINEERING CONSULTANT,"114,234","FRISCO, TX",06/08/2022,07/31/2022
