EMPLOYER,JOB TITLE,BASE SALARY,LOCATION,SUBMIT DATE,START DATE
RESURETY INC,DATA ENGINEER,"105,000","BOSTON, MA",10/11/2022,10/18/2022
GPS IT SOLUTIONS LLC,DATA ENGINEER,"105,000","MORRISVILLE, NC",08/18/2022,08/29/2022
PHDATA INC,DATA ENGINEER,"105,000","DALLAS, TX",03/07/2022,03/14/2022
AETNA RESOURCES LLC,DATA ENGINEER,"105,000","DALLAS, TX",03/14/2022,03/21/2022
ALTRIA CLIENT SERVICES LLC,DATA ENGINEER,"105,000","RICHMOND, VA",03/23/2022,08/31/2022
AETNA RESOURCES LLC,DATA ENGINEER,"105,000","HARTFORD, CT",04/07/2022,10/01/2022
CAREMARK LLC,DATA ENGINEER,"105,000","NEW YORK, NY",04/13/2022,10/01/2022
RETECH LABS INC,DATA ENGINEER,"105,000","SAN DIEGO, CA",04/14/2022,04/26/2022
RETECH LABS INC,DATA ENGINEER,"105,000","FALLS CHURCH, VA",04/14/2022,04/26/2022
BYTEDANCE INC,DATA ENGINEER,"105,000","MOUNTAIN VIEW, CA",04/15/2022,10/01/2022
AETNA RESOURCES LLC,DATA ENGINEER,"105,000","NEW YORK, NY",04/15/2022,10/01/2022
KEMNAY ADVISORY SERVICES INC,DATA ENGINEER,"105,000","NEW YORK, NY",04/19/2022,10/01/2022
CLUTCH HOLDINGS LLC,DATA ENGINEER,"105,000","AMBLER, PA",04/19/2022,10/01/2022
NC HEALTH AFFILIATES LLC,DATA ENGINEER,"105,000","DURHAM, NC",01/07/2022,02/14/2022
SID TOOL INC,DATA ENGINEER,"105,000","NEW YORK CITY, NY",01/13/2022,01/25/2022
IDEXCEL INC,DATA ENGINEER,"105,000","ORLANDO, FL",04/26/2022,06/10/2022
ELLKAY LLC,DATA ENGINEER,"105,000","ELMWOOD PARK, NJ",05/02/2022,05/23/2022
BYTEDANCE INC,DATA ENGINEER,"105,000","MOUNTAIN VIEW, CA",05/03/2022,10/01/2022
THE BOSTON CONSULTING GROUP INC,DATA ENGINEER,"105,000","NEW YORK, NY",05/16/2022,10/01/2022
SRNL INTERNATIONAL INC,DATA ENGINEER,"105,000","FORT LEE, NJ",06/01/2022,10/01/2022
TROR LLC,DATA ENGINEER,"105,000","SPRING HILL, TN",06/07/2022,06/15/2022
THE BOSTON CONSULTING GROUP INC,DATA ENGINEER,"105,000","NEW YORK, NY",04/28/2022,09/12/2022
ISR INFO WAY INC,DATA ENGINEER,"105,040","ATLANTA, GA",06/14/2022,10/01/2022
DEALERDIRECT LLC,DATA ENGINEER,"105,290","DEARBORN, MI",07/06/2022,07/15/2022
FORD MOTOR COMPANY,DATA ENGINEER,"105,420","CLEVELAND, OH",05/04/2022,06/20/2022
FORD MOTOR COMPANY,DATA ENGINEER,"105,420","CANTON, MI",05/19/2022,06/06/2022
US XPRESS INC,DATA ENGINEER,"105,893","CHATTANOOGA, TN",02/16/2022,02/28/2022
ELI LILLY AND COMPANY,DATA ENGINEER,"106,000","INDIANAPOLIS, IN",08/08/2022,08/17/2022
GOOGLE LLC,DATA ENGINEER,"106,000","ADDISON, TX",03/14/2022,09/08/2022
LIRIO LLC,DATA ENGINEER,"106,000","KNOXVILLE, TN",04/06/2022,10/01/2022
GOOGLE LLC,DATA ENGINEER,"106,000","ADDISON, TX",04/11/2022,10/01/2022
GOOGLE LLC,DATA ENGINEER,"106,000","ADDISON, TX",04/20/2022,10/01/2022
GLOBAL WIRELESS SOLUTIONS INC,DATA ENGINEER,"106,017","DULLES, VA",04/21/2022,08/21/2022
EXPEDIA INC,DATA ENGINEER,"106,059","DALLAS, TX",02/11/2022,08/12/2022
LOTUSDATA LLP,DATA ENGINEER,"106,080","PHOENIX, AZ",05/13/2022,05/23/2022
IBM CORPORATION,DATA ENGINEER,"106,700","NEW YORK, NY",06/08/2022,10/01/2022
MELLOW SOFT INC,DATA ENGINEER,"106,725","SAN ANTONIO, TX",09/09/2022,09/16/2022
AROHAK INC,DATA ENGINEER,"106,800","REDMOND, WA",12/16/2022,12/19/2022
NXP USA INC,DATA ENGINEER,"106,800","AUSTIN, TX",03/22/2022,07/12/2022
TAMPA ELECTRIC COMPANY,DATA ENGINEER,"107,000","TAMPA, FL",07/13/2022,07/25/2022
AETNA RESOURCES LLC,DATA ENGINEER,"107,006","HARTFORD, CT",04/07/2022,10/01/2022
RBUS INC,DATA ENGINEER,"107,474","FORT MILL, SC",01/23/2022,03/02/2022
RBUS INC,DATA ENGINEER,"107,474","FORT MILL, SC",01/30/2022,03/02/2022
RBUS INC,DATA ENGINEER,"107,474","FORT MILL, SC",01/30/2022,03/02/2022
CDI SOLUTIONS INC,DATA ENGINEER,"107,494","SAN FRANCISCO, CA",01/31/2022,03/15/2022
RYDER SYSTEM INC,DATA ENGINEER,"107,515","MOONACHIE, NJ",08/10/2022,10/16/2022
RYDER SYSTEM INC,DATA ENGINEER,"107,515","MOONACHIE, NJ",02/02/2022,02/14/2022
QUANTIPHI INC,DATA ENGINEER,"107,515","PRINCETON, NJ",05/27/2022,10/01/2022
SVB FINANCIAL GROUP,DATA ENGINEER,"107,553","DALLAS, TX",01/28/2022,02/01/2022
PANORAMA CONSULTING AND ENGINEERI,DATA ENGINEER,"107,640","SAN FRANCISCO, CA",09/07/2022,09/07/2022
BLUE CROSS BLUE SHIELD OF NEBRASK,DATA ENGINEER,"107,671","OMAHA, NE",11/08/2022,03/30/2023
RINGCENTRAL INC,DATA ENGINEER,"107,678","BELMONT, CA",05/13/2022,10/01/2022
RINGCENTRAL INC,DATA ENGINEER,"107,678","BELMONT, CA",06/06/2022,09/06/2022
EPIC ENGINEERING & CONSULTING GRO,DATA ENGINEER,"108,000","WINTER SPRINGS, FL",12/22/2022,01/05/2023
EPSILON DATA MANAGEMENT LLC,DATA ENGINEER,"108,000","NEW YORK, NY",04/20/2022,10/01/2022
TERAZO INC,DATA ENGINEER,"108,000","DURHAM, NC",02/17/2022,04/16/2022
TERAZO INC,DATA ENGINEER,"108,000","DURHAM, NC",02/22/2022,07/22/2022
NILE GROUP,DATA ENGINEER,"108,000","MALVERN, PA",06/02/2022,10/01/2022
LEADING TECH SOLUTIONS LLC,DATA ENGINEER,"108,000","PLEASANTON, CA",06/05/2022,10/01/2022
NILE GROUP,DATA ENGINEER,"108,000","MALVERN, PA",06/09/2022,10/01/2022
EPIC ENGINEERING & CONSULTING GRO,DATA ENGINEER,"108,000","WINTER SPRINGS, FL",12/22/2022,01/05/2023
IDEXCEL INC,DATA ENGINEER,"108,100","PLEASANTON, CA",04/17/2022,05/10/2022
EXPEDIA INC,DATA ENGINEER,"108,110","SEATTLE, WA",02/08/2022,08/09/2022
INTELLISWIFT SOFTWARE INC,DATA ENGINEER,"108,139","LATHROP, CA",07/28/2022,08/15/2022
BUILDERTREND SOLUTIONS INC,DATA ENGINEER,"108,160","OMAHA, NE",08/03/2022,12/27/2022
AMERITEAM SERVICES LLC,DATA ENGINEER,"108,315","KNOXVILLE, TN",05/23/2022,06/06/2022
GENERAL MOTORS COMPANY,DATA ENGINEER,"108,757","WARREN, MI",11/10/2022,12/01/2022
SERVICENOW INC,DATA ENGINEER,"108,826","SANTA CLARA, CA",02/11/2022,08/07/2022
REDICA SYSTEMS INC,DATA ENGINEER,"108,912","PLEASANTON, CA",04/14/2022,10/01/2022
SIGNATURE IT SOLUTIONS INC,DATA ENGINEER,"109,000","BOSTON, MA",07/06/2022,07/07/2022
SPREETAIL LLC,DATA ENGINEER,"109,000","OMAHA, NE",07/29/2022,08/08/2022
CLIMATE LLC,DATA ENGINEER,"109,000","ST. LOUIS, MO",04/05/2022,10/01/2022
ALPHA NET CONSULTING LLC,DATA ENGINEER,"109,000","REDWOOD CITY, CA",01/12/2022,05/01/2022
ALPHA NET CONSULTING LLC,DATA ENGINEER,"109,000","REDWOOD CITY, CA",01/12/2022,05/01/2022
ALPHA NET CONSULTING LLC,DATA ENGINEER,"109,000","REDWOOD CITY, CA",01/20/2022,05/01/2022
ALPHA NET CONSULTING LLC,DATA ENGINEER,"109,000","REDWOOD CITY, CA",01/21/2022,04/30/2022
SPREETAIL LLC,DATA ENGINEER,"109,000","OMAHA, NE",07/29/2022,08/08/2022
CISCO SYSTEMS INC,DATA ENGINEER,"109,100","VIRGINIA BEACH, VA",01/31/2022,02/15/2022
CISCO SYSTEMS INC,DATA ENGINEER,"109,100","PHILADELPHIA, PA",06/29/2022,07/15/2022
CISCO SYSTEMS INC,DATA ENGINEER,"109,100","MOUNTAIN HOUSE, CA",05/24/2022,05/25/2022
KELLER WILLIAMS REALTY INC,DATA ENGINEER,"109,181","CHICAGO, IL",02/21/2022,03/01/2022
CAPITAL ONE SERVICES LLC,DATA ENGINEER,"109,283","NEW YORK, NY",07/12/2022,10/01/2022
MB IT ASSOCIATES LLC,DATA ENGINEER,"109,283","PARSIPPANY, NJ",07/11/2022,07/12/2022
VISTA APPLIED SOLUTIONS GROUP INC,DATA ENGINEER,"109,283","NEW YORK, NY",10/19/2022,11/07/2022
VISTA APPLIED SOLUTIONS GROUP INC,DATA ENGINEER,"109,283","NEW YORK, NY",10/12/2022,10/12/2022
ITAMERICA INC,DATA ENGINEER,"109,283","ISELIN, NJ",08/16/2022,08/23/2022
LIBERTY MUTUAL TECHNOLOGY GROUP I,DATA ENGINEER,"109,283","SOMERSET, NJ",11/03/2022,12/19/2022
PSQUARE TECHNOLOGIES LLC,DATA ENGINEER,"109,283","PISCATAWAY, NJ",07/29/2022,08/16/2022
CLOUD INFRA IT SOLUTIONS INC,DATA ENGINEER,"109,283","JERSEY CITY, NJ",12/15/2022,12/20/2022
AVIKSOFT LLC,DATA ENGINEER,"109,300","JERSEY CITY, NJ",10/04/2022,10/17/2022
EVEN RESPONSIBLE FINANCE INC,DATA ENGINEER,"109,595","ANAHEIM, CA",01/21/2022,01/31/2022
RIOT GAMES INC,DATA ENGINEER,"109,595","LOS ANGELES, CA",05/12/2022,06/30/2022
SV IT INC,DATA ENGINEER,"109,900","SAN ANTONIO, TX",09/01/2022,09/01/2022
PAYCOM PAYROLL LLC,DATA ENGINEER,"110,000","GRAPEVINE, TX",07/14/2022,08/01/2022
LORVENK TECHNOLOGIES LLC,DATA ENGINEER,"110,000","PLANO, TX",07/18/2022,07/18/2022
BUILDERTREND SOLUTIONS INC,DATA ENGINEER,"110,000","NOBLESVILLE, IN",11/21/2022,11/30/2022
THE PNC FINANCIAL SERVICES GROUP,DATA ENGINEER,"110,000","BRECKSVILLE, OH",07/11/2022,07/18/2022
CLOUDINFRAIT INC,DATA ENGINEER,"110,000","CUMMING, GA",07/12/2022,07/12/2022
APPSTREAM TECHNOLOGIES LLC,DATA ENGINEER,"110,000","EDISON, NJ",11/16/2022,11/17/2022
O'REILLY TECHNOLOGY SERVICES INC,DATA ENGINEER,"110,000","GEORGETOWN, TX",08/22/2022,10/01/2022
IDEXCEL INC,DATA ENGINEER,"110,000","HERNDON, VA",08/23/2022,09/01/2022
REGAL IT SERVICES INC,DATA ENGINEER,"110,000","IRVING, TX",10/25/2022,10/26/2022
INFODRIVE SYSTEMS INC,DATA ENGINEER,"110,000","ST. LOUIS, MO",08/05/2022,08/08/2022
BLACKLINE SAFETY (USA) CORP,DATA ENGINEER,"110,000","FARMINGTON HILLS, MI",03/08/2022,04/01/2022
BLACKLINE SAFETY USA CORP,DATA ENGINEER,"110,000","FARMINGTON HILLS, MI",03/14/2022,04/01/2022
NYP HOLDINGS INC,DATA ENGINEER,"110,000","NEW YORK, NY",03/16/2022,04/25/2022
VIRTU FINANCIAL OPERATING LLC,DATA ENGINEER,"110,000","AMHERST, NY",03/22/2022,03/28/2022
BLACKLINE SAFETY USA CORP,DATA ENGINEER,"110,000","WEBSTER, TX",03/23/2022,05/01/2022
DEVON ENERGY CORPORATION,DATA ENGINEER,"110,000","OKLAHOMA CITY, OK",03/24/2022,04/04/2022
FUSION PLUS SOLUTIONS INC,DATA ENGINEER,"110,000","IRVING, TX",04/01/2022,04/11/2022
ONSOLVE LLC,DATA ENGINEER,"110,000","ALPHARETTA, GA",04/02/2022,10/01/2022
QUANTIPHI INC,DATA ENGINEER,"110,000","PRINCETON, NJ",04/04/2022,05/09/2022
CAREMARK LLC,DATA ENGINEER,"110,000","IRVING, TX",04/05/2022,10/01/2022
DOCUSIGN INC,DATA ENGINEER,"110,000","SAN FRANCISCO, CA",04/07/2022,10/01/2022
KINSHIP PARTNERS INC,DATA ENGINEER,"110,000","NEW YORK, NY",04/07/2022,10/01/2022
BON SECOURS MERCY HEALTH INC,DATA ENGINEER,"110,000","HENRICO, VA",04/08/2022,06/06/2022
CAREMARK LLC,DATA ENGINEER,"110,000","IRVING, TX",04/13/2022,10/01/2022
UNYBRANDS LLC,DATA ENGINEER,"110,000","TYSONS, VA",08/11/2022,08/15/2022
MICHAELS STORES INC,DATA ENGINEER,"110,000","IRVING, TX",09/21/2022,10/24/2022
HYATT CORPORATION,DATA ENGINEER,"110,000","CHICAGO, IL",01/12/2022,01/17/2022
CDI SOLUTIONS INC,DATA ENGINEER,"110,000","BEAVERTON, OR",09/08/2022,09/12/2022
ZENSOFT IT SOLUTIONS INC,DATA ENGINEER,"110,000","WOONSOCKET, RI",05/05/2022,10/01/2022
THE NIELSEN COMPANY (US) LLC,DATA ENGINEER,"110,000","NEW YORK, NY",05/06/2022,10/01/2022
DRFIRSTCOM INC,DATA ENGINEER,"110,000","ROCKVILLE, MD",05/10/2022,09/08/2022
RODO INC,DATA ENGINEER,"110,000","NEW YORK, NY",05/17/2022,06/15/2022
ANSCHUTZ ENTERTAINMENT GROUP INC,DATA ENGINEER,"110,000","LOS ANGELES, CA",05/18/2022,10/01/2022
TASKRABBIT INC,DATA ENGINEER,"110,000","SUNNYVALE, CA",05/18/2022,10/01/2022
DH DENTAL EMPLOYMENT SERVICES LLC,DATA ENGINEER,"110,000","BREA, CA",05/18/2022,10/01/2022
CBS INTERACTIVE INC,DATA ENGINEER,"110,000","CARY, NC",05/23/2022,10/01/2022
EBSOFT CONSULTING INC,DATA ENGINEER,"110,000","MANASSAS, VA",06/01/2022,10/01/2022
WELBE HEALTH LLC,DATA ENGINEER,"110,000","CEDAR PARK, TX",06/02/2022,06/20/2022
WELBE HEALTH LLC,DATA ENGINEER,"110,000","BARTLESVILLE, OK",06/08/2022,06/20/2022
MAS IT LABS LLC,DATA ENGINEER,"110,000","VIRGINIA BEACH, VA",06/09/2022,06/14/2022
THE PNC FINANCIAL SERVICES GROUP,DATA ENGINEER,"110,000","BRECKSVILLE, OH",06/22/2022,07/01/2022
MAXIMO GLOBAL TECH INC,DATA ENGINEER,"110,000","MCALLEN, TX",06/23/2022,10/01/2022
GLOBAL ATLANTIC FINANCIAL COMPANY,DATA ENGINEER,"110,000","BRIGHTON, MA",04/01/2022,08/27/2022
GLOBAL ATLANTIC FINANCIAL COMPANY,DATA ENGINEER,"110,000","BRIGHTON, MA",04/04/2022,08/28/2022
SPRINGML INC,DATA ENGINEER,"110,094","PLEASANTON, CA",05/04/2022,10/01/2022
SPRINGML INC,DATA ENGINEER,"110,094","SAN JOSE, CA",05/04/2022,10/01/2022
SPRINGML INC,DATA ENGINEER,"110,094","PLEASANTON, CA",05/04/2022,10/01/2022
SPRINGML INC,DATA ENGINEER,"110,094","ALBANY, CA",05/04/2022,10/01/2022
SPRINGML INC,DATA ENGINEER,"110,094","MILPITAS, CA",05/15/2022,10/01/2022
REDSOURCE TECHNOLOGIES INC,DATA ENGINEER,"110,200","NEW YORK, NY",12/03/2022,02/07/2023
CISCO SYSTEMS INC,DATA ENGINEER,"110,240","HERNDON, VA",12/06/2022,06/01/2023
VISTA APPLIED SOLUTIONS GROUP INC,DATA ENGINEER,"110,240","HERNDON, VA",10/20/2022,10/20/2022
ENOVA FINANCIAL HOLDINGS LLC,DATA ENGINEER,"110,240","WASHINGTON DC, DC",08/31/2022,12/02/2022
IDEXCEL INC,DATA ENGINEER,"110,250","SCHAUMBURG, IL",10/06/2022,10/17/2022
IDEXCEL INC,DATA ENGINEER,"110,250","SCHAUMBURG, IL",10/05/2022,10/17/2022
NIVID INFOTECH INC,DATA ENGINEER,"110,300","STERLING, VA",11/24/2022,11/25/2022
SOURCE CLOUD TECHNOLOGIES INC,DATA ENGINEER,"110,500","MCLEAN, VA",08/17/2022,08/25/2022
VANTAGE SERVICES LLC,DATA ENGINEER,"110,500","NEW YORK, NY",06/09/2022,10/01/2022
PIKE SOLUTIONS INC,DATA ENGINEER,"110,510","TANEYTOWN, MD",11/16/2022,11/16/2022
EXPEDIA INC,DATA ENGINEER,"110,517","SEATTLE, WA",02/11/2022,08/12/2022
AUTODESK INC,DATA ENGINEER,"110,625","PLANO, TX",09/27/2022,10/04/2022
STOCKX LLC,DATA ENGINEER,"110,712","WEST HYATTSVILLE, MD",05/29/2022,06/01/2022
CISCO SYSTEMS INC,DATA ENGINEER,"110,800","ALPHARETTA, GA",01/06/2022,05/28/2022
REDSOURCE TECHNOLOGIES INC,DATA ENGINEER,"110,900","NEW YORK, NY",12/03/2022,02/16/2023
VERANA HEALTH INC,DATA ENGINEER,"111,000","FRISCO, TX",11/04/2022,11/09/2022
UHAUL INTERNATIONAL INC,DATA ENGINEER,"111,000","PHOENIX, AZ",11/04/2022,04/23/2023
ACETECH GROUP CORPORATION,DATA ENGINEER,"111,000","ALDIE, VA",11/03/2022,11/07/2022
GOOGLE LLC,DATA ENGINEER,"111,000","AUSTIN, TX",06/10/2022,06/21/2022
AETNA RESOURCES LLC,DATA ENGINEER,"111,100","HARTFORD, CT",04/07/2022,10/01/2022
MOBILE MINI INC,DATA ENGINEER,"111,100","PHOENIX, AZ",01/06/2022,01/20/2022
TABNER INC,DATA ENGINEER,"111,176","MCKINNEY, TX",04/08/2022,04/08/2022
CISCO SYSTEMS INC,DATA ENGINEER,"111,176","RICHARDSON, TX",04/18/2022,04/18/2022
THERMO FISHER SCIENTIFIC INC,DATA ENGINEER,"111,176","CARLSBAD, CA",01/06/2022,01/11/2022
MARUTHI TECHNOLOGIES INC,DATA ENGINEER,"111,176","IRVING, TX",05/24/2022,06/15/2022
MARUTHI TECHNOLOGIES INC,DATA ENGINEER,"111,176","IRVING, TX",06/03/2022,06/20/2022
EXPEDIA INC,DATA ENGINEER,"111,176","DALLAS, TX",06/07/2022,06/20/2022
QUANTIPHI INC,DATA ENGINEER,"111,238","MARLBOROUGH, MA",01/03/2022,02/01/2022
TESLA INC,DATA ENGINEER,"111,245","SPARKS, NV",05/11/2022,10/01/2022
OPTUM SERVICES INC,DATA ENGINEER,"111,280","FARMINGTON, MN",05/12/2022,05/20/2022
CENTIZEN INC,DATA ENGINEER,"111,301","BEAVERTON, OR",05/04/2022,05/05/2022
AETNA RESOURCES LLC,DATA ENGINEER,"111,496","IRVING, TX",06/24/2022,07/30/2022
CAREMARK LLC,DATA ENGINEER,"111,540","WELLESLEY, MA",04/11/2022,10/01/2022
HARTFORD FIRE INSURANCE COMPANY,DATA ENGINEER,"111,738","HARTFORD, CT",08/31/2022,02/22/2023
ANALYTICS9 SOLUTIONS INC,DATA ENGINEER,"112,000","CARLSBAD, CA",10/15/2022,11/01/2022
INFODRIVE SYSTEMS INC,DATA ENGINEER,"112,000","SAN DIEGO, CA",09/29/2022,10/10/2022
WAVICLE DATA SOLUTIONS LLC,DATA ENGINEER,"112,000","OAK BROOK, IL",04/29/2022,10/01/2022
THOUGHTWORKS INC,DATA ENGINEER,"112,000","NEW YORK, NY",05/20/2022,07/11/2022
TECHNOGEN INC,DATA ENGINEER,"112,341","ALPHARETTA, GA",12/22/2022,12/22/2022
TECHNOGEN INC,DATA ENGINEER,"112,341","ALPHARETTA, GA",08/03/2022,08/03/2022
TECHNOGEN INC,DATA ENGINEER,"112,341","ALPHARETTA, GA",08/03/2022,08/03/2022
STRIPE INC,DATA ENGINEER,"112,362","CEDAR PARK, TX",07/12/2022,08/10/2022
EXPEDIA INC,DATA ENGINEER,"112,362","AUSTIN, TX",10/03/2022,10/17/2022
SANOFI US SERVICES INC,DATA ENGINEER,"112,382","CAMBRIDGE, MA",11/16/2022,12/05/2022
AETNA RESOURCES LLC,DATA ENGINEER,"112,500","NEW YORK, NY",04/04/2022,10/01/2022
QLYTIX INC,DATA ENGINEER,"112,632","FLOWER MOUND, TX",08/10/2022,08/18/2022
LOWE'S COMPANIES INC,DATA ENGINEER,"112,632","CHARLOTTE, NC",08/23/2022,09/06/2022
COVANT SOLUTIONS INC,DATA ENGINEER,"112,632","SANTA FE, NM",07/27/2022,10/10/2022
OPTUM SERVICES INC,DATA ENGINEER,"112,632","FLOWER MOUND, TX",09/23/2022,09/30/2022
LOWE'S COMPANIES INC,DATA ENGINEER,"112,632","CHARLOTTE, NC",08/23/2022,09/06/2022
SMK SOFT INC,DATA ENGINEER,"112,632","VIENNA, VA",09/09/2022,09/19/2022
INSPIRIX TECHNOLOGIES LLC,DATA ENGINEER,"112,700","PLANO, TX",08/09/2022,08/22/2022
INNOCLOUD TECHNOLOGIES LLC,DATA ENGINEER,"112,700","ARLINGTON, TX",08/02/2022,08/05/2022
FORD MOTOR COMPANY,DATA ENGINEER,"112,736","NOVI, MI",01/20/2022,03/07/2022
FORD MOTOR COMPANY,DATA ENGINEER,"112,736","SOUTHGATE, MI",05/20/2022,06/20/2022
INSPIRIX TECHNOLOGIES LLC,DATA ENGINEER,"112,800","LITTLE ELM, TX",08/02/2022,08/02/2022
V-SOFT CONSULTING GROUP INC,DATA ENGINEER,"113,000","PARKER, CO",10/18/2022,11/07/2022
MAGTECH CONSULTING AND SOLUTIONS,DATA ENGINEER,"113,000","IRVING, TX",10/13/2022,10/13/2022
EFICENS SYSTEMS LLC,DATA ENGINEER,"113,000","PLANO, TX",07/27/2022,07/27/2022
STACKLOGY INC,DATA ENGINEER,"113,000","PLANO, TX",08/03/2022,08/03/2022
V-SOFT CONSULTING GROUP INC,DATA ENGINEER,"113,000","WESTLAKE, TX",09/08/2022,09/21/2022
COLLABERA INC,DATA ENGINEER,"113,000","PLANO, TX",05/03/2022,10/01/2022
REDSOURCE TECHNOLOGIES INC,DATA ENGINEER,"113,200","PISCATAWAY, NJ",10/28/2022,01/11/2023
MCKINSEY & COMPANY INC UNITED STA,DATA ENGINEER,"113,200","WALTHAM CITY, MA",04/28/2022,08/16/2022
METLIFE GROUP INC,DATA ENGINEER,"113,235","TAMPA, FL",05/03/2022,05/30/2022
MOUNT SINAI HOSPITAL,DATA ENGINEER,"113,300","NEW YORK, NY",01/26/2022,02/21/2022
CISCO SYSTEMS INC,DATA ENGINEER,"113,339","MORRISVILLE, NC",02/09/2022,02/11/2022
NCS PEARSON INC AN INDIRECT WHOLL,DATA ENGINEER,"113,402","BLOOMINGTON, MN",12/09/2022,01/03/2023
EXPER SOLUTIONS INC,DATA ENGINEER,"113,600","NEW YORK, NY",08/17/2022,12/19/2022
CORTEVA AGRISCIENCE LLC,DATA ENGINEER,"113,651","JOHNSTON, IA",12/05/2022,12/19/2022
CORTEVA AGRISCIENCE LLC,DATA ENGINEER,"113,651","JOHNSTON, IA",09/01/2022,11/01/2022
CORTEVA AGRISCIENCE LLC,DATA ENGINEER,"113,651","JOHNSTON, IA",09/02/2022,11/01/2022
PACTERA TECHNOLOGIES NA INC,DATA ENGINEER,"114,000","JERSEY CITY, NJ",11/04/2022,12/01/2022
NIKE INC,DATA ENGINEER,"114,000","BEAVERTON, OR",03/16/2022,03/30/2022
NIKE INC,DATA ENGINEER,"114,000","BEAVERTON, OR",03/28/2022,04/05/2022
NIKE INC,DATA ENGINEER,"114,000","BEAVERTON, OR",03/31/2022,04/14/2022
NIKE INC,DATA ENGINEER,"114,000","BEAVERTON, OR",04/13/2022,04/21/2022
META PLATFORMS INC,DATA ENGINEER,"114,000","SEATTLE, WA",02/18/2022,03/01/2022
NIKE INC,DATA ENGINEER,"114,000","BEAVERTON, OR",05/22/2022,05/31/2022
EXPEDIA INC,DATA ENGINEER,"114,067","CHICAGO, IL",07/20/2022,01/02/2023
CERNER CORPORATION,DATA ENGINEER,"114,074","KANSAS CITY, MO",04/05/2022,10/01/2022
BYTEDANCE INC,DATA ENGINEER,"114,100","MOUNTAIN VIEW, CA",04/15/2022,10/01/2022
EXPEDIA INC,DATA ENGINEER,"114,234","DALLAS, TX",06/14/2022,10/01/2022
PSCU,DATA ENGINEER,"114,360","ST. PETERSBURG, FL",08/03/2022,01/12/2023
NORTHWESTERN MEMORIAL HEALTHCARE,DATA ENGINEER,"114,421","CHICAGO, IL",12/06/2022,05/31/2023
IBM CORPORATION,DATA ENGINEER,"114,712","SAN ANTONIO, TX",08/10/2022,08/17/2022
RITE PROS INC,DATA ENGINEER,"114,899","SANTA CLARA, CA",04/18/2022,10/01/2022
SKILL VOICE INC,DATA ENGINEER,"114,899","CINCINNATI, OH",02/04/2022,02/04/2022
KAKUDI INC,DATA ENGINEER,"114,899","SUNNYVALE, CA",06/03/2022,06/03/2022
CISCO SYSTEMS INC,DATA ENGINEER,"114,900","AUSTIN, TX",08/23/2022,09/15/2022
CRESTRON ELECTRONICS INC,DATA ENGINEER,"115,000","ORANGEBURG, NY",04/12/2022,05/02/2022
LINDSAY CORPORATION,DATA ENGINEER,"115,000","OMAHA, NE",11/28/2022,12/12/2022
GOLDLINE TECHNOLOGIES INC,DATA ENGINEER,"115,000","SAN ANTONIO, TX",11/22/2022,11/28/2022
NC HEALTH AFFILIATES LLC,DATA ENGINEER,"115,000","DURHAM, NC",12/05/2022,01/17/2023
RESMED DIGITAL HEALTH INC,DATA ENGINEER,"115,000","SAN DIEGO, CA",10/20/2022,11/01/2022
AETNA RESOURCES LLC,DATA ENGINEER,"115,000","TEGA CAY, SC",10/20/2022,10/27/2022
VENTOIS INC,DATA ENGINEER,"115,000","DALLAS, TX",10/07/2022,10/07/2022
LITHIA MOTORS SUPPORT SERVICES IN,DATA ENGINEER,"115,000","SPRING HILL, TN",11/01/2022,11/01/2022
CAREMARK LLC,DATA ENGINEER,"115,000","IRVING, TX",08/03/2022,08/15/2022
SHIPT INC,DATA ENGINEER,"115,000","FRISCO, TX",10/25/2022,10/26/2022
DELTA AIR LINES INC,DATA ENGINEER,"115,000","ATLANTA, GA",10/21/2022,11/28/2022
AROHA TECHNOLOGIES INC,DATA ENGINEER,"115,000","RALEIGH, NC",03/21/2022,03/21/2022
TOKYO ELECTRON AMERICA INC,DATA ENGINEER,"115,000","HILLSBORO, OR",03/22/2022,04/11/2022
KOLLASOFT INC,DATA ENGINEER,"115,000","STEVENS POINT, WI",03/24/2022,04/08/2022
KOLLASOFT INC,DATA ENGINEER,"115,000","MCKINNEY, TX",03/28/2022,04/11/2022
KOLLASOFT INC,DATA ENGINEER,"115,000","MCKINNEY, TX",04/04/2022,04/11/2022
CRESTRON ELECTRONICS INC,DATA ENGINEER,"115,000","ORANGEBURG, NY",04/12/2022,05/02/2022
ZEN3 INFOSOLUTIONS AMERICA INC,DATA ENGINEER,"115,000","BELLEVUE, WA",01/05/2022,01/12/2022
BLOCK INC,DATA ENGINEER,"115,000","CHESAPEAKE, VA",01/06/2022,01/17/2022
LOWE'S COMPANIES INC,DATA ENGINEER,"115,000","CHARLOTTE, NC",01/26/2022,02/07/2022
CAREMARK LLC,DATA ENGINEER,"115,000","GALLATIN, TN",09/19/2022,09/26/2022
THE BURGISS GROUP LLC,DATA ENGINEER,"115,000","HOBOKEN, NJ",04/20/2022,10/01/2022
THE BURGISS GROUP LLC,DATA ENGINEER,"115,000","HOBOKEN, NJ",04/26/2022,10/01/2022
PHDATA INC,DATA ENGINEER,"115,000","OVERLAND PARK, KS",04/29/2022,05/09/2022
MINERALTREE INC,DATA ENGINEER,"115,000","BOSTON, MA",05/06/2022,10/01/2022
